user_id,start_timestamp,start_date,start_hour,start_day_of_week,city,state,device,age,age_group,income,income_bracket,acquisition_source,completed,dropped_at_step,dropped_at_step_number,step_label,total_time_seconds
USR001046,2026-01-05T09:29:47,05-01-2026,9,Monday,Pune,Maharashtra,mobile_android,50,45+,65358,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,1263
USR001047,2026-05-15T13:17:35,15-05-2026,13,Friday,Delhi,Delhi,desktop,29,25-29,62192,Upper-Middle,referral,1,completed,9,Completed,1727
USR001048,2026-03-07T08:55:15,07-03-2026,8,Saturday,Ahmedabad,Gujarat,mobile_android,21,21-24,78872,Upper-Middle,organic_search,1,completed,9,Completed,435
USR001049,2026-05-12T06:48:51,12-05-2026,6,Tuesday,Ahmedabad,Gujarat,mobile_android,21,21-24,57508,Upper-Middle,organic_search,0,step_1_mobile_entry,1,Mobile Entry,656
USR001050,2026-01-07T11:57:51,07-01-2026,11,Wednesday,Delhi,Delhi,mobile_android,29,25-29,72726,Upper-Middle,organic_search,1,completed,9,Completed,807
USR001051,2026-05-26T23:09:29,26-05-2026,23,Tuesday,Mumbai,Maharashtra,desktop,38,35-39,71818,Upper-Middle,social_media,0,step_7_loan_preferences,7,Loan Preferences,835
USR001052,2026-01-19T10:24:25,19-01-2026,10,Monday,Delhi,Delhi,desktop,47,45+,38667,Middle,organic_search,1,completed,9,Completed,1670
USR001053,2026-01-05T20:53:33,05-01-2026,20,Monday,Kolkata,West Bengal,tablet,27,25-29,58156,Upper-Middle,referral,1,completed,9,Completed,500
USR001054,2026-04-17T16:37:58,17-04-2026,16,Friday,Delhi,Delhi,mobile_android,39,35-39,74191,Upper-Middle,email,1,completed,9,Completed,206
USR001055,2026-06-12T12:51:43,12-06-2026,12,Friday,Ahmedabad,Gujarat,mobile_android,30,30-34,50285,Upper-Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,560
USR001056,2026-03-20T02:09:12,20-03-2026,2,Friday,Kolkata,West Bengal,mobile_ios,30,30-34,42752,Middle,email,0,step_3_personal_details,3,Personal Details,1229
USR001057,2026-02-12T00:10:33,12-02-2026,0,Thursday,Ahmedabad,Gujarat,mobile_android,21,21-24,73270,Upper-Middle,organic_search,1,completed,9,Completed,1585
USR001058,2026-03-02T06:13:06,02-03-2026,6,Monday,Kolkata,West Bengal,mobile_android,21,21-24,52707,Upper-Middle,paid_ads,0,step_3_personal_details,3,Personal Details,487
USR001059,2026-03-13T15:36:54,13-03-2026,15,Friday,Chennai,Tamil Nadu,mobile_android,47,45+,87026,High,referral,0,step_2_otp_verification,2,OTP Verification,546
USR001060,2026-06-20T11:09:12,20-06-2026,11,Saturday,Mumbai,Maharashtra,mobile_android,21,21-24,89096,High,paid_ads,0,step_3_personal_details,3,Personal Details,1646
USR001061,2026-05-15T19:09:14,15-05-2026,19,Friday,Chennai,Tamil Nadu,desktop,31,30-34,41926,Middle,organic_search,1,completed,9,Completed,1581
USR001062,2026-05-27T05:29:31,27-05-2026,5,Wednesday,Bengaluru,Karnataka,mobile_android,46,45+,55267,Upper-Middle,referral,1,completed,9,Completed,1310
USR001063,2026-03-15T12:41:07,15-03-2026,12,Sunday,Bengaluru,Karnataka,mobile_android,24,21-24,80513,High,paid_ads,0,step_3_personal_details,3,Personal Details,1792
USR001064,2026-06-24T21:08:27,24-06-2026,21,Wednesday,Delhi,Delhi,mobile_ios,30,30-34,63025,Upper-Middle,referral,1,completed,9,Completed,562
USR001065,2026-06-14T21:38:07,14-06-2026,21,Sunday,Bengaluru,Karnataka,mobile_android,23,21-24,48980,Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,1600
USR001066,2026-06-11T07:08:12,11-06-2026,7,Thursday,Delhi,Delhi,desktop,28,25-29,50220,Upper-Middle,paid_ads,1,completed,9,Completed,824
USR001067,2026-05-26T11:24:49,26-05-2026,11,Tuesday,Pune,Maharashtra,mobile_android,25,25-29,39930,Middle,paid_ads,0,step_3_personal_details,3,Personal Details,651
USR001068,2026-02-05T00:37:05,05-02-2026,0,Thursday,Ahmedabad,Gujarat,mobile_android,32,30-34,68761,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,118
USR001069,2026-06-29T03:42:54,29-06-2026,3,Monday,Bengaluru,Karnataka,mobile_android,27,25-29,67581,Upper-Middle,referral,0,step_1_mobile_entry,1,Mobile Entry,997
USR001070,2026-04-15T03:37:49,15-04-2026,3,Wednesday,Bengaluru,Karnataka,desktop,32,30-34,111326,High,referral,1,completed,9,Completed,1695
USR001071,2026-02-15T12:01:43,15-02-2026,12,Sunday,Bengaluru,Karnataka,mobile_android,30,30-34,95293,High,social_media,1,completed,9,Completed,403
USR001072,2026-01-09T16:43:04,09-01-2026,16,Friday,Hyderabad,Telangana,mobile_android,35,35-39,69628,Upper-Middle,referral,1,completed,9,Completed,674
USR001073,2026-04-11T21:38:29,11-04-2026,21,Saturday,Delhi,Delhi,mobile_android,27,25-29,62742,Upper-Middle,social_media,1,completed,9,Completed,782
USR001074,2026-01-20T08:13:23,20-01-2026,8,Tuesday,Mumbai,Maharashtra,desktop,21,21-24,80923,High,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,963
USR001075,2026-03-20T09:53:09,20-03-2026,9,Friday,Mumbai,Maharashtra,desktop,21,21-24,85173,High,paid_ads,1,completed,9,Completed,1152
USR001076,2026-02-06T06:36:42,06-02-2026,6,Friday,Mumbai,Maharashtra,desktop,36,35-39,48581,Middle,organic_search,1,completed,9,Completed,596
USR001077,2026-05-04T02:22:45,04-05-2026,2,Monday,Kolkata,West Bengal,mobile_android,32,30-34,44102,Middle,organic_search,1,completed,9,Completed,1333
USR001078,2026-03-22T03:36:19,22-03-2026,3,Sunday,Pune,Maharashtra,mobile_android,27,25-29,42957,Middle,social_media,1,completed,9,Completed,803
USR001079,2026-02-07T22:16:30,07-02-2026,22,Saturday,Pune,Maharashtra,mobile_ios,37,35-39,74840,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,957
USR001080,2026-01-11T06:57:52,11-01-2026,6,Sunday,Chennai,Tamil Nadu,mobile_android,49,45+,47845,Middle,referral,1,completed,9,Completed,256
USR001081,2026-06-14T01:26:34,14-06-2026,1,Sunday,Mumbai,Maharashtra,mobile_ios,33,30-34,72794,Upper-Middle,paid_ads,1,completed,9,Completed,1127
USR001082,2026-05-06T14:41:37,06-05-2026,14,Wednesday,Chennai,Tamil Nadu,mobile_android,29,25-29,62057,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,691
USR001083,2026-04-25T19:52:51,25-04-2026,19,Saturday,Mumbai,Maharashtra,mobile_android,24,21-24,46901,Middle,organic_search,1,completed,9,Completed,1252
USR001084,2026-05-31T05:21:36,31-05-2026,5,Sunday,Pune,Maharashtra,mobile_android,34,30-34,42730,Middle,organic_search,0,step_4_pan_upload,4,PAN Upload,241
USR001085,2026-04-02T17:47:54,02-04-2026,17,Thursday,Chennai,Tamil Nadu,mobile_android,34,30-34,82118,High,paid_ads,0,step_2_otp_verification,2,OTP Verification,1209
USR001086,2026-05-19T04:05:29,19-05-2026,4,Tuesday,Mumbai,Maharashtra,mobile_android,38,35-39,54133,Upper-Middle,referral,0,step_6_income_details,6,Income Details,248
USR001087,2026-06-12T09:21:01,12-06-2026,9,Friday,Kolkata,West Bengal,mobile_android,21,21-24,31850,Middle,organic_search,1,completed,9,Completed,730
USR001088,2026-04-21T12:01:05,21-04-2026,12,Tuesday,Chennai,Tamil Nadu,desktop,22,21-24,31682,Middle,organic_search,1,completed,9,Completed,447
USR001089,2026-04-16T19:50:20,16-04-2026,19,Thursday,Chennai,Tamil Nadu,mobile_ios,21,21-24,68882,Upper-Middle,referral,1,completed,9,Completed,1440
USR001090,2026-04-28T06:21:11,28-04-2026,6,Tuesday,Ahmedabad,Gujarat,desktop,36,35-39,41556,Middle,organic_search,1,completed,9,Completed,842
USR001091,2026-04-29T04:13:10,29-04-2026,4,Wednesday,Delhi,Delhi,mobile_android,43,40-44,24978,Low,organic_search,0,step_2_otp_verification,2,OTP Verification,267
USR001092,2026-06-13T07:49:43,13-06-2026,7,Saturday,Bengaluru,Karnataka,mobile_android,46,45+,56139,Upper-Middle,paid_ads,1,completed,9,Completed,163
USR001093,2026-02-19T18:08:24,19-02-2026,18,Thursday,Mumbai,Maharashtra,mobile_ios,32,30-34,44093,Middle,social_media,1,completed,9,Completed,1180
USR001094,2026-01-09T09:55:23,09-01-2026,9,Friday,Delhi,Delhi,mobile_android,27,25-29,30492,Middle,paid_ads,1,completed,9,Completed,1370
USR001095,2026-03-17T15:22:39,17-03-2026,15,Tuesday,Bengaluru,Karnataka,mobile_android,21,21-24,102044,High,paid_ads,0,step_4_pan_upload,4,PAN Upload,1082
USR001096,2026-03-06T19:02:59,06-03-2026,19,Friday,Chennai,Tamil Nadu,desktop,22,21-24,61652,Upper-Middle,organic_search,1,completed,9,Completed,1412
USR001097,2026-05-31T15:11:12,31-05-2026,15,Sunday,Mumbai,Maharashtra,mobile_android,41,40-44,15000,Low,social_media,0,step_1_mobile_entry,1,Mobile Entry,519
USR001098,2026-01-29T07:51:01,29-01-2026,7,Thursday,Pune,Maharashtra,tablet,48,45+,68612,Upper-Middle,referral,1,completed,9,Completed,1679
USR001099,2026-01-25T04:01:27,25-01-2026,4,Sunday,Hyderabad,Telangana,mobile_android,26,25-29,57800,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,1135
USR001100,2026-01-06T12:00:23,06-01-2026,12,Tuesday,Bengaluru,Karnataka,mobile_ios,23,21-24,95539,High,paid_ads,1,completed,9,Completed,1650
USR001101,2026-02-22T12:04:19,22-02-2026,12,Sunday,Chennai,Tamil Nadu,mobile_android,37,35-39,42541,Middle,referral,1,completed,9,Completed,953
USR001102,2026-04-30T12:55:14,30-04-2026,12,Thursday,Mumbai,Maharashtra,desktop,28,25-29,46619,Middle,organic_search,0,step_6_income_details,6,Income Details,506
USR001103,2026-06-08T16:50:10,08-06-2026,16,Monday,Ahmedabad,Gujarat,mobile_ios,40,40-44,58164,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,1718
USR001104,2026-04-27T18:55:51,27-04-2026,18,Monday,Bengaluru,Karnataka,mobile_ios,41,40-44,84403,High,referral,1,completed,9,Completed,1096
USR001105,2026-01-28T21:30:42,28-01-2026,21,Wednesday,Bengaluru,Karnataka,desktop,28,25-29,88607,High,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,63
USR001106,2026-01-17T20:51:44,17-01-2026,20,Saturday,Bengaluru,Karnataka,mobile_ios,21,21-24,86600,High,organic_search,0,step_4_pan_upload,4,PAN Upload,853
USR001107,2026-06-14T06:28:04,14-06-2026,6,Sunday,Mumbai,Maharashtra,mobile_android,25,25-29,21176,Low,organic_search,1,completed,9,Completed,1328
USR001108,2026-03-10T09:00:35,10-03-2026,9,Tuesday,Delhi,Delhi,mobile_android,26,25-29,79519,Upper-Middle,organic_search,1,completed,9,Completed,1267
USR001109,2026-03-18T02:21:09,18-03-2026,2,Wednesday,Mumbai,Maharashtra,desktop,22,21-24,64914,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,868
USR001110,2026-06-03T08:18:08,03-06-2026,8,Wednesday,Ahmedabad,Gujarat,desktop,27,25-29,51360,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,994
USR001111,2026-03-06T16:41:59,06-03-2026,16,Friday,Bengaluru,Karnataka,mobile_ios,33,30-34,79461,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,650
USR001112,2026-06-07T07:26:31,07-06-2026,7,Sunday,Hyderabad,Telangana,mobile_android,22,21-24,56433,Upper-Middle,organic_search,0,step_7_loan_preferences,7,Loan Preferences,391
USR001113,2026-02-28T12:27:00,28-02-2026,12,Saturday,Kolkata,West Bengal,mobile_android,45,45+,41679,Middle,organic_search,0,step_8_final_submit,8,Final Submit,1297
USR001114,2026-03-09T18:59:07,09-03-2026,18,Monday,Delhi,Delhi,mobile_android,28,25-29,74886,Upper-Middle,social_media,1,completed,9,Completed,1461
USR001115,2026-02-11T07:17:00,11-02-2026,7,Wednesday,Chennai,Tamil Nadu,mobile_ios,45,45+,80848,High,paid_ads,0,step_2_otp_verification,2,OTP Verification,991
USR001116,2026-04-28T14:25:18,28-04-2026,14,Tuesday,Delhi,Delhi,desktop,21,21-24,40551,Middle,referral,1,completed,9,Completed,1600
USR001117,2026-01-10T20:41:52,10-01-2026,20,Saturday,Delhi,Delhi,desktop,31,30-34,83430,High,paid_ads,1,completed,9,Completed,74
USR001118,2026-05-25T06:48:22,25-05-2026,6,Monday,Chennai,Tamil Nadu,desktop,43,40-44,57631,Upper-Middle,referral,0,step_6_income_details,6,Income Details,527
USR001119,2026-03-23T03:34:20,23-03-2026,3,Monday,Chennai,Tamil Nadu,tablet,28,25-29,61370,Upper-Middle,organic_search,0,step_4_pan_upload,4,PAN Upload,976
USR001120,2026-04-10T12:30:38,10-04-2026,12,Friday,Kolkata,West Bengal,mobile_android,21,21-24,62969,Upper-Middle,paid_ads,1,completed,9,Completed,1696
USR001121,2026-03-20T21:21:21,20-03-2026,21,Friday,Delhi,Delhi,desktop,32,30-34,34347,Middle,email,1,completed,9,Completed,184
USR001122,2026-04-27T07:10:53,27-04-2026,7,Monday,Chennai,Tamil Nadu,mobile_android,21,21-24,67152,Upper-Middle,paid_ads,0,step_7_loan_preferences,7,Loan Preferences,1175
USR001123,2026-02-21T01:21:07,21-02-2026,1,Saturday,Ahmedabad,Gujarat,tablet,43,40-44,37690,Middle,organic_search,1,completed,9,Completed,69
USR001124,2026-06-21T12:49:28,21-06-2026,12,Sunday,Mumbai,Maharashtra,mobile_android,25,25-29,75197,Upper-Middle,organic_search,1,completed,9,Completed,405
USR001125,2026-06-13T04:57:19,13-06-2026,4,Saturday,Pune,Maharashtra,mobile_ios,21,21-24,49174,Middle,paid_ads,1,completed,9,Completed,155
USR001126,2026-02-08T09:08:32,08-02-2026,9,Sunday,Delhi,Delhi,mobile_android,27,25-29,53913,Upper-Middle,referral,0,step_3_personal_details,3,Personal Details,609
USR001127,2026-01-08T02:07:56,08-01-2026,2,Thursday,Ahmedabad,Gujarat,desktop,21,21-24,37114,Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,548
USR001128,2026-05-01T20:32:50,01-05-2026,20,Friday,Chennai,Tamil Nadu,mobile_android,21,21-24,53610,Upper-Middle,email,0,step_5_aadhaar_verify,5,Aadhaar Verify,1133
USR001129,2026-06-24T13:29:51,24-06-2026,13,Wednesday,Delhi,Delhi,mobile_android,21,21-24,69895,Upper-Middle,social_media,1,completed,9,Completed,765
USR001130,2026-06-22T19:05:24,22-06-2026,19,Monday,Ahmedabad,Gujarat,mobile_android,30,30-34,62968,Upper-Middle,paid_ads,1,completed,9,Completed,236
USR001131,2026-03-03T10:48:52,03-03-2026,10,Tuesday,Pune,Maharashtra,desktop,22,21-24,24289,Low,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,804
USR001132,2026-05-25T07:34:05,25-05-2026,7,Monday,Bengaluru,Karnataka,mobile_ios,27,25-29,73461,Upper-Middle,paid_ads,0,step_3_personal_details,3,Personal Details,961
USR001133,2026-02-21T04:01:55,21-02-2026,4,Saturday,Delhi,Delhi,desktop,32,30-34,60371,Upper-Middle,referral,1,completed,9,Completed,1621
USR001134,2026-06-05T11:36:14,05-06-2026,11,Friday,Pune,Maharashtra,mobile_ios,38,35-39,38363,Middle,organic_search,1,completed,9,Completed,263
USR001135,2026-05-07T07:31:29,07-05-2026,7,Thursday,Mumbai,Maharashtra,mobile_android,25,25-29,60363,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,1329
USR001136,2026-05-06T23:30:08,06-05-2026,23,Wednesday,Mumbai,Maharashtra,mobile_android,23,21-24,75162,Upper-Middle,paid_ads,1,completed,9,Completed,1003
USR001137,2026-04-27T09:39:26,27-04-2026,9,Monday,Mumbai,Maharashtra,mobile_android,21,21-24,37082,Middle,social_media,1,completed,9,Completed,381
USR001138,2026-05-08T16:23:04,08-05-2026,16,Friday,Chennai,Tamil Nadu,desktop,52,45+,59957,Upper-Middle,referral,1,completed,9,Completed,1085
USR001139,2026-04-22T23:06:14,22-04-2026,23,Wednesday,Mumbai,Maharashtra,desktop,49,45+,64832,Upper-Middle,paid_ads,1,completed,9,Completed,1728
USR001140,2026-06-16T20:46:21,16-06-2026,20,Tuesday,Ahmedabad,Gujarat,mobile_android,27,25-29,52071,Upper-Middle,email,1,completed,9,Completed,1395
USR001141,2026-05-07T19:47:35,07-05-2026,19,Thursday,Chennai,Tamil Nadu,mobile_android,44,40-44,67281,Upper-Middle,referral,1,completed,9,Completed,888
USR001142,2026-01-12T03:33:09,12-01-2026,3,Monday,Delhi,Delhi,mobile_android,22,21-24,62733,Upper-Middle,organic_search,1,completed,9,Completed,1221
USR001143,2026-03-31T14:24:30,31-03-2026,14,Tuesday,Ahmedabad,Gujarat,mobile_android,38,35-39,53462,Upper-Middle,social_media,0,step_3_personal_details,3,Personal Details,710
USR001144,2026-02-05T17:30:40,05-02-2026,17,Thursday,Ahmedabad,Gujarat,mobile_android,39,35-39,61692,Upper-Middle,email,0,step_4_pan_upload,4,PAN Upload,808
USR001145,2026-05-27T02:15:39,27-05-2026,2,Wednesday,Kolkata,West Bengal,desktop,24,21-24,44747,Middle,paid_ads,0,step_3_personal_details,3,Personal Details,146
USR001146,2026-01-18T15:29:32,18-01-2026,15,Sunday,Pune,Maharashtra,desktop,21,21-24,77435,Upper-Middle,social_media,0,step_7_loan_preferences,7,Loan Preferences,1364
USR001147,2026-06-24T00:36:09,24-06-2026,0,Wednesday,Chennai,Tamil Nadu,desktop,36,35-39,28905,Middle,referral,1,completed,9,Completed,1067
USR001148,2026-03-06T21:25:05,06-03-2026,21,Friday,Pune,Maharashtra,desktop,50,45+,60842,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,1386
USR001149,2026-01-26T06:38:23,26-01-2026,6,Monday,Hyderabad,Telangana,desktop,24,21-24,54685,Upper-Middle,referral,1,completed,9,Completed,875
USR001150,2026-01-01T02:11:39,01-01-2026,2,Thursday,Delhi,Delhi,mobile_android,39,35-39,67645,Upper-Middle,paid_ads,1,completed,9,Completed,1401
USR001151,2026-03-29T21:19:49,29-03-2026,21,Sunday,Mumbai,Maharashtra,mobile_android,31,30-34,81430,High,referral,0,step_5_aadhaar_verify,5,Aadhaar Verify,907
USR001152,2026-03-27T17:53:35,27-03-2026,17,Friday,Bengaluru,Karnataka,mobile_android,21,21-24,98025,High,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,1044
USR001153,2026-02-26T17:13:00,26-02-2026,17,Thursday,Ahmedabad,Gujarat,tablet,29,25-29,31414,Middle,organic_search,1,completed,9,Completed,1078
USR001154,2026-06-03T07:44:39,03-06-2026,7,Wednesday,Delhi,Delhi,desktop,25,25-29,73568,Upper-Middle,social_media,0,step_7_loan_preferences,7,Loan Preferences,1797
USR001155,2026-02-22T11:05:57,22-02-2026,11,Sunday,Chennai,Tamil Nadu,mobile_android,39,35-39,36748,Middle,paid_ads,1,completed,9,Completed,1112
USR001156,2026-02-06T01:05:00,06-02-2026,1,Friday,Mumbai,Maharashtra,mobile_android,46,45+,76349,Upper-Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,1695
USR001157,2026-01-13T23:19:08,13-01-2026,23,Tuesday,Bengaluru,Karnataka,mobile_android,44,40-44,76238,Upper-Middle,social_media,0,step_2_otp_verification,2,OTP Verification,1325
USR001158,2026-02-17T22:39:55,17-02-2026,22,Tuesday,Ahmedabad,Gujarat,mobile_android,48,45+,62801,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,306
USR001159,2026-04-03T04:30:59,03-04-2026,4,Friday,Mumbai,Maharashtra,mobile_android,30,30-34,62692,Upper-Middle,social_media,1,completed,9,Completed,1661
USR001160,2026-06-10T17:35:24,10-06-2026,17,Wednesday,Bengaluru,Karnataka,tablet,31,30-34,71525,Upper-Middle,paid_ads,1,completed,9,Completed,1398
USR001161,2026-03-03T10:21:41,03-03-2026,10,Tuesday,Bengaluru,Karnataka,mobile_android,27,25-29,64675,Upper-Middle,social_media,0,step_6_income_details,6,Income Details,90
USR001162,2026-05-21T14:44:05,21-05-2026,14,Thursday,Mumbai,Maharashtra,tablet,21,21-24,64080,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,66
USR001163,2026-02-06T13:47:28,06-02-2026,13,Friday,Mumbai,Maharashtra,mobile_android,21,21-24,63800,Upper-Middle,email,0,step_5_aadhaar_verify,5,Aadhaar Verify,553
USR001164,2026-01-11T02:02:44,11-01-2026,2,Sunday,Kolkata,West Bengal,mobile_ios,22,21-24,40586,Middle,organic_search,0,step_4_pan_upload,4,PAN Upload,1142
USR001165,2026-06-14T05:17:04,14-06-2026,5,Sunday,Kolkata,West Bengal,mobile_android,43,40-44,36472,Middle,social_media,0,step_7_loan_preferences,7,Loan Preferences,1260
USR001166,2026-01-21T21:18:03,21-01-2026,21,Wednesday,Kolkata,West Bengal,mobile_android,28,25-29,50016,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,259
USR001167,2026-06-02T01:13:10,02-06-2026,1,Tuesday,Kolkata,West Bengal,mobile_ios,34,30-34,36287,Middle,email,0,step_3_personal_details,3,Personal Details,1227
USR001168,2026-06-08T09:05:26,08-06-2026,9,Monday,Mumbai,Maharashtra,mobile_ios,29,25-29,73597,Upper-Middle,paid_ads,1,completed,9,Completed,1511
USR001169,2026-02-07T02:18:29,07-02-2026,2,Saturday,Delhi,Delhi,mobile_android,31,30-34,50175,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,88
USR001170,2026-02-26T05:07:14,26-02-2026,5,Thursday,Hyderabad,Telangana,mobile_android,52,45+,44322,Middle,social_media,1,completed,9,Completed,1271
USR001171,2026-02-17T20:10:20,17-02-2026,20,Tuesday,Mumbai,Maharashtra,desktop,21,21-24,71500,Upper-Middle,email,0,step_8_final_submit,8,Final Submit,537
USR001172,2026-04-02T17:37:12,02-04-2026,17,Thursday,Pune,Maharashtra,mobile_android,23,21-24,55135,Upper-Middle,organic_search,1,completed,9,Completed,516
USR001173,2026-04-09T13:26:28,09-04-2026,13,Thursday,Bengaluru,Karnataka,mobile_ios,28,25-29,49959,Middle,paid_ads,1,completed,9,Completed,706
USR001174,2026-04-18T17:52:03,18-04-2026,17,Saturday,Kolkata,West Bengal,mobile_ios,21,21-24,37998,Middle,email,0,step_8_final_submit,8,Final Submit,238
USR001175,2026-06-11T23:09:39,11-06-2026,23,Thursday,Hyderabad,Telangana,mobile_ios,35,35-39,57882,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,1539
USR001176,2026-06-15T10:40:59,15-06-2026,10,Monday,Delhi,Delhi,mobile_android,36,35-39,36390,Middle,paid_ads,1,completed,9,Completed,1458
USR001177,2026-03-23T02:50:50,23-03-2026,2,Monday,Delhi,Delhi,tablet,26,25-29,46283,Middle,social_media,1,completed,9,Completed,1792
USR001178,2026-04-03T11:57:19,03-04-2026,11,Friday,Pune,Maharashtra,mobile_android,39,35-39,44747,Middle,organic_search,1,completed,9,Completed,563
USR001179,2026-03-02T07:33:32,02-03-2026,7,Monday,Delhi,Delhi,desktop,33,30-34,36390,Middle,social_media,1,completed,9,Completed,660
USR001180,2026-06-09T19:03:24,09-06-2026,19,Tuesday,Ahmedabad,Gujarat,desktop,24,21-24,71593,Upper-Middle,social_media,1,completed,9,Completed,1452
USR001181,2026-05-09T06:36:47,09-05-2026,6,Saturday,Mumbai,Maharashtra,mobile_ios,42,40-44,95998,High,organic_search,1,completed,9,Completed,360
USR001182,2026-06-06T19:45:25,06-06-2026,19,Saturday,Pune,Maharashtra,tablet,32,30-34,47248,Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,306
USR001183,2026-04-15T16:54:07,15-04-2026,16,Wednesday,Kolkata,West Bengal,mobile_android,27,25-29,48240,Middle,paid_ads,1,completed,9,Completed,1445
USR001184,2026-05-20T06:59:34,20-05-2026,6,Wednesday,Mumbai,Maharashtra,desktop,26,25-29,70861,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,720
USR001185,2026-03-20T10:22:18,20-03-2026,10,Friday,Hyderabad,Telangana,desktop,28,25-29,53650,Upper-Middle,referral,0,step_5_aadhaar_verify,5,Aadhaar Verify,136
USR001186,2026-01-04T14:10:00,04-01-2026,14,Sunday,Mumbai,Maharashtra,desktop,33,30-34,65404,Upper-Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,1554
USR001187,2026-01-06T21:54:43,06-01-2026,21,Tuesday,Kolkata,West Bengal,mobile_ios,30,30-34,41551,Middle,referral,0,step_6_income_details,6,Income Details,1471
USR001188,2026-03-11T14:47:18,11-03-2026,14,Wednesday,Delhi,Delhi,desktop,23,21-24,97594,High,social_media,1,completed,9,Completed,352
USR001189,2026-03-22T06:03:04,22-03-2026,6,Sunday,Pune,Maharashtra,mobile_android,39,35-39,51631,Upper-Middle,organic_search,1,completed,9,Completed,1602
USR001190,2026-04-14T06:50:02,14-04-2026,6,Tuesday,Mumbai,Maharashtra,desktop,21,21-24,45030,Middle,organic_search,1,completed,9,Completed,318
USR001191,2026-04-28T06:47:34,28-04-2026,6,Tuesday,Ahmedabad,Gujarat,desktop,32,30-34,53987,Upper-Middle,referral,1,completed,9,Completed,609
USR001192,2026-03-21T08:13:49,21-03-2026,8,Saturday,Mumbai,Maharashtra,desktop,31,30-34,91546,High,paid_ads,1,completed,9,Completed,667
USR001193,2026-03-10T17:35:59,10-03-2026,17,Tuesday,Ahmedabad,Gujarat,desktop,28,25-29,36348,Middle,social_media,1,completed,9,Completed,1059
USR001194,2026-03-12T15:48:41,12-03-2026,15,Thursday,Chennai,Tamil Nadu,mobile_android,36,35-39,62417,Upper-Middle,social_media,1,completed,9,Completed,442
USR001195,2026-02-11T19:14:00,11-02-2026,19,Wednesday,Chennai,Tamil Nadu,mobile_android,33,30-34,53863,Upper-Middle,referral,0,step_2_otp_verification,2,OTP Verification,1783
USR001196,2026-04-07T11:09:46,07-04-2026,11,Tuesday,Ahmedabad,Gujarat,mobile_android,28,25-29,46135,Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,1595
USR001197,2026-03-17T00:12:52,17-03-2026,0,Tuesday,Delhi,Delhi,mobile_android,27,25-29,68951,Upper-Middle,paid_ads,1,completed,9,Completed,536
USR001198,2026-01-06T21:01:25,06-01-2026,21,Tuesday,Delhi,Delhi,desktop,34,30-34,92692,High,paid_ads,1,completed,9,Completed,1083
USR001199,2026-01-26T20:52:20,26-01-2026,20,Monday,Delhi,Delhi,mobile_android,22,21-24,59943,Upper-Middle,paid_ads,1,completed,9,Completed,461
USR001200,2026-06-03T08:38:29,03-06-2026,8,Wednesday,Mumbai,Maharashtra,mobile_android,33,30-34,72145,Upper-Middle,paid_ads,1,completed,9,Completed,498
USR001201,2026-04-10T09:54:14,10-04-2026,9,Friday,Mumbai,Maharashtra,mobile_ios,23,21-24,51445,Upper-Middle,paid_ads,1,completed,9,Completed,129
USR001202,2026-04-22T23:13:10,22-04-2026,23,Wednesday,Mumbai,Maharashtra,mobile_android,41,40-44,59396,Upper-Middle,paid_ads,1,completed,9,Completed,240
USR001203,2026-03-20T05:14:56,20-03-2026,5,Friday,Chennai,Tamil Nadu,mobile_ios,21,21-24,69874,Upper-Middle,social_media,1,completed,9,Completed,156
USR001204,2026-06-21T15:03:05,21-06-2026,15,Sunday,Kolkata,West Bengal,mobile_android,33,30-34,67942,Upper-Middle,referral,0,step_3_personal_details,3,Personal Details,694
